CARRIER,DEST,DISTANCE,FL_NUM,ORIGIN,Weather,DAY_WEEK,DAY_OF_MONTH,TAIL_NUM,Flight Status,Departure_Time
RU,EWR,213,2497,IAD,0,7,11,N13969,ontime,[16-17)
RU,EWR,199,2097,DCA,0,7,11,N16976,ontime,[17-18)
RU,EWR,199,2216,DCA,0,7,11,N14993,ontime,[13-14)
RU,EWR,199,2582,DCA,0,7,11,N13968,ontime,[9-10)
RU,EWR,213,2156,IAD,0,7,11,N17115,ontime,[15-16)
RU,EWR,213,2385,IAD,0,7,11,N17115,ontime,[18-19)
OH,JFK,184,5935,BWI,0,1,12,N812CA,ontime,[14-15)
DH,JFK,213,6155,DCA,0,1,12,N418FJ,ontime,[16-17)
DH,LGA,229,7208,IAD,0,1,12,N320UE,ontime,[12-13)
DH,LGA,229,7211,IAD,0,1,12,N676BR,ontime,[14-15)
DH,LGA,229,7215,IAD,0,1,12,N645BR,ontime,[17-18)
DH,LGA,229,7684,IAD,0,1,12,N702BR,ontime,[21-22)
DH,LGA,229,7790,IAD,0,1,12,N676BR,delayed,[6-7)
DH,LGA,229,7792,IAD,0,1,12,N676BR,ontime,[10-11)
DH,JFK,228,7800,IAD,0,1,12,N677BR,ontime,[8-9)
DH,JFK,228,7806,IAD,0,1,12,N309UE,ontime,[12-13)
DH,JFK,228,7808,IAD,0,1,12,N321UE,delayed,[15-16)
DH,JFK,228,7810,IAD,0,1,12,N315UE,ontime,[16-17)
DH,JFK,228,7812,IAD,0,1,12,N327UE,ontime,[17-18)
DH,JFK,228,7814,IAD,0,1,12,N659BR,ontime,[21-22)
DL,JFK,213,746,DCA,0,1,12,N974DL,ontime,[14-15)
DL,LGA,214,1740,DCA,0,1,12,N242DL,ontime,[6-7)
DL,LGA,214,1742,DCA,0,1,12,N222DZ,ontime,[7-8)
DL,LGA,214,1744,DCA,0,1,12,N241DL,ontime,[8-9)
DL,LGA,214,1746,DCA,0,1,12,N221DL,delayed,[10-11)
DL,LGA,214,1748,DCA,0,1,12,N223DZ,ontime,[10-11)
DL,LGA,214,1750,DCA,0,1,12,N222DZ,ontime,[11-12)
DL,LGA,214,1752,DCA,0,1,12,N241DL,ontime,[12-13)
DL,LGA,214,1754,DCA,0,1,12,N221DL,ontime,[13-14)
DL,LGA,214,1756,DCA,0,1,12,N223DZ,ontime,[14-15)
DL,LGA,214,1758,DCA,0,1,12,N222DZ,ontime,[15-16)
DL,LGA,214,1760,DCA,0,1,12,N241DL,ontime,[16-17)
DL,LGA,214,1762,DCA,0,1,12,N221DL,ontime,[17-18)
DL,LGA,214,1764,DCA,0,1,12,N223DZ,ontime,[18-19)
DL,LGA,214,1766,DCA,0,1,12,N222DZ,ontime,[19-20)
DL,LGA,214,1768,DCA,0,1,12,N224DA,ontime,[20-21)
MQ,JFK,213,4752,DCA,0,1,12,N705MQ,ontime,[15-16)
MQ,JFK,213,4760,DCA,0,1,12,N717MQ,ontime,[5-6)
MQ,JFK,213,4784,DCA,0,1,12,N704MQ,ontime,[18-19)
MQ,LGA,214,4952,DCA,0,1,12,N801MQ,delayed,[6-7)
MQ,LGA,214,4954,DCA,0,1,12,N713MQ,ontime,[7-8)
MQ,LGA,214,4956,DCA,0,1,12,N705MQ,ontime,[8-9)
MQ,LGA,214,4960,DCA,0,1,12,N725MQ,ontime,[10-11)
MQ,LGA,214,4964,DCA,0,1,12,N711MQ,ontime,[12-13)
MQ,LGA,214,4968,DCA,0,1,12,N704MQ,ontime,[14-15)
MQ,LGA,214,4970,DCA,0,1,12,N725MQ,ontime,[15-16)
MQ,LGA,214,4972,DCA,0,1,12,N726MQ,ontime,[16-17)
MQ,LGA,214,4976,DCA,0,1,12,N739MQ,ontime,[19-20)
UA,LGA,229,846,IAD,0,1,12,N562UA,ontime,[8-9)
US,LGA,214,1479,DCA,0,1,12,N721UW,ontime,[6-7)
US,LGA,214,2160,DCA,0,1,12,N762UW,delayed,[6-7)
US,LGA,214,2162,DCA,0,1,12,N722UW,ontime,[7-8)
US,LGA,214,2164,DCA,0,1,12,N708UW,ontime,[8-9)
US,LGA,214,2166,DCA,0,1,12,N724UW,ontime,[9-10)
US,LGA,214,2168,DCA,0,1,12,N762UW,delayed,[10-11)
US,LGA,214,2170,DCA,0,1,12,N722UW,ontime,[11-12)
US,LGA,214,2172,DCA,0,1,12,N708UW,ontime,[12-13)
US,LGA,214,2174,DCA,0,1,12,N724UW,ontime,[13-14)
US,LGA,214,2176,DCA,0,1,12,N762UW,ontime,[14-15)
US,LGA,214,2178,DCA,0,1,12,N722UW,ontime,[15-16)
US,LGA,214,2180,DCA,0,1,12,N708UW,delayed,[16-17)
US,LGA,214,2182,DCA,0,1,12,N724UW,ontime,[17-18)
US,LGA,214,2184,DCA,0,1,12,N762UW,ontime,[18-19)
US,LGA,214,2186,DCA,0,1,12,N722UW,ontime,[19-20)
US,LGA,214,2188,DCA,0,1,12,N708UW,ontime,[20-21)
RU,EWR,169,2703,BWI,0,1,12,N16976,ontime,[6-7)
RU,EWR,169,2403,BWI,0,1,12,N15926,delayed,[15-16)
RU,EWR,169,3372,BWI,0,1,12,N12552,ontime,[17-18)
RU,EWR,169,2303,BWI,0,1,12,N12540,ontime,[10-11)
CO,EWR,199,806,DCA,0,1,12,N32626,ontime,[7-8)
CO,EWR,199,808,DCA,0,1,12,N23657,ontime,[12-13)
CO,EWR,199,814,DCA,0,1,12,N61304,delayed,[17-18)
CO,EWR,199,816,DCA,0,1,12,N15659,ontime,[18-19)
DH,EWR,213,7299,IAD,0,1,12,N664BR,ontime,[8-9)
DH,EWR,213,7302,IAD,0,1,12,N695BR,ontime,[17-18)
DH,EWR,213,7303,IAD,0,1,12,N695BR,delayed,[13-14)
DH,EWR,213,7304,IAD,0,1,12,N333UE,ontime,[21-22)
DH,EWR,213,7305,IAD,0,1,12,N327UE,ontime,[6-7)
DH,EWR,213,7307,IAD,0,1,12,N332UE,ontime,[14-15)
RU,EWR,199,2216,DCA,0,1,12,N12540,ontime,[13-14)
RU,EWR,199,2582,DCA,0,1,12,N19554,ontime,[8-9)
RU,EWR,199,2261,DCA,0,1,12,N16976,ontime,[15-16)
RU,EWR,213,2497,IAD,0,1,12,N12567,ontime,[16-17)
RU,EWR,213,2385,IAD,0,1,12,N16976,ontime,[18-19)
RU,EWR,199,2879,DCA,0,1,12,N16927,ontime,[20-21)
RU,EWR,213,2692,IAD,0,1,12,N17507,ontime,[12-13)
RU,EWR,199,2761,DCA,0,1,12,N21537,ontime,[6-7)
RU,EWR,199,2181,DCA,0,1,12,N16963,ontime,[16-17)
RU,EWR,213,2855,IAD,0,1,12,N12996,ontime,[6-7)
RU,EWR,213,2156,IAD,0,1,12,N41104,ontime,[14-15)
OH,JFK,184,5935,BWI,0,2,13,N967CA,ontime,[14-15)
DH,JFK,213,6155,DCA,0,2,13,N426FJ,ontime,[16-17)
DH,LGA,229,7208,IAD,0,2,13,N328UE,ontime,[12-13)
DH,LGA,229,7215,IAD,0,2,13,N642BR,delayed,[19-20)
DH,LGA,229,7684,IAD,0,2,13,N648BR,ontime,[21-22)
DH,LGA,229,7790,IAD,0,2,13,N690BR,delayed,[6-7)
DH,LGA,229,7792,IAD,0,2,13,N690BR,ontime,[10-11)
DH,JFK,228,7800,IAD,0,2,13,N628BR,ontime,[8-9)
DH,JFK,228,7806,IAD,0,2,13,N327UE,ontime,[12-13)
DH,JFK,228,7808,IAD,0,2,13,N316UE,ontime,[14-15)
DH,JFK,228,7810,IAD,0,2,13,N331UE,ontime,[16-17)
DH,JFK,228,7812,IAD,0,2,13,N330UE,ontime,[17-18)
DH,JFK,228,7814,IAD,0,2,13,N625BR,ontime,[21-22)
DH,JFK,228,7816,IAD,0,2,13,N328UE,delayed,[16-17)
DL,JFK,213,746,DCA,0,2,13,N904DE,ontime,[14-15)
DL,LGA,214,1740,DCA,0,2,13,N223DZ,ontime,[6-7)
DL,LGA,214,1742,DCA,0,2,13,N221DL,ontime,[7-8)
DL,LGA,214,1744,DCA,0,2,13,N222DZ,ontime,[8-9)
DL,LGA,214,1746,DCA,0,2,13,N224DA,ontime,[9-10)
DL,LGA,214,1748,DCA,0,2,13,N223DZ,ontime,[10-11)
DL,LGA,214,1750,DCA,0,2,13,N221DL,ontime,[11-12)
DL,LGA,214,1752,DCA,0,2,13,N222DZ,ontime,[12-13)
DL,LGA,214,1754,DCA,0,2,13,N224DA,ontime,[13-14)
DL,LGA,214,1756,DCA,0,2,13,N223DZ,ontime,[14-15)
DL,LGA,214,1758,DCA,0,2,13,N221DL,ontime,[15-16)
DL,LGA,214,1760,DCA,0,2,13,N222DZ,delayed,[16-17)
DL,LGA,214,1762,DCA,0,2,13,N224DA,ontime,[17-18)
DL,LGA,214,1764,DCA,0,2,13,N223DZ,ontime,[18-19)
DL,LGA,214,1766,DCA,0,2,13,N221DL,ontime,[19-20)
DL,LGA,214,1768,DCA,0,2,13,N222DZ,delayed,[20-21)
MQ,JFK,213,4752,DCA,0,2,13,N709MQ,ontime,[15-16)
MQ,JFK,213,4760,DCA,0,2,13,N707MQ,ontime,[5-6)
MQ,JFK,213,4784,DCA,0,2,13,N700MQ,delayed,[18-19)
MQ,LGA,214,4952,DCA,0,2,13,N715MQ,ontime,[6-7)
MQ,LGA,214,4954,DCA,0,2,13,N724MQ,ontime,[7-8)
MQ,LGA,214,4956,DCA,0,2,13,N709MQ,ontime,[8-9)
MQ,LGA,214,4960,DCA,0,2,13,N715MQ,ontime,[10-11)
MQ,LGA,214,4964,DCA,0,2,13,N736MQ,ontime,[12-13)
MQ,LGA,214,4966,DCA,0,2,13,N733MQ,ontime,[14-15)
MQ,LGA,214,4968,DCA,0,2,13,N704MQ,ontime,[14-15)
MQ,LGA,214,4970,DCA,0,2,13,N703MQ,delayed,[17-18)
MQ,LGA,214,4972,DCA,0,2,13,N727MQ,delayed,[18-19)
MQ,LGA,214,4976,DCA,0,2,13,N846MQ,delayed,[20-21)
UA,LGA,229,846,IAD,0,2,13,N514UA,ontime,[8-9)
US,LGA,214,1479,DCA,0,2,13,N730UW,ontime,[6-7)
US,LGA,214,2160,DCA,0,2,13,N756UW,ontime,[6-7)
US,LGA,214,2162,DCA,0,2,13,N741UW,ontime,[7-8)
US,LGA,214,2164,DCA,0,2,13,N737UW,ontime,[8-9)
US,LGA,214,2166,DCA,0,2,13,N722UW,ontime,[9-10)
US,LGA,214,2168,DCA,0,2,13,N756UW,ontime,[10-11)
US,LGA,214,2170,DCA,0,2,13,N741UW,ontime,[11-12)
US,LGA,214,2172,DCA,0,2,13,N737UW,ontime,[12-13)
US,LGA,214,2174,DCA,0,2,13,N722UW,ontime,[13-14)
US,LGA,214,2176,DCA,0,2,13,N756UW,ontime,[14-15)
US,LGA,214,2178,DCA,0,2,13,N741UW,delayed,[15-16)
US,LGA,214,2180,DCA,0,2,13,N748UW,ontime,[17-18)
US,LGA,214,2182,DCA,0,2,13,N722UW,ontime,[17-18)
US,LGA,214,2184,DCA,0,2,13,N756UW,ontime,[18-19)
US,LGA,214,2186,DCA,0,2,13,N741UW,ontime,[19-20)
US,LGA,214,2188,DCA,0,2,13,N746UW,ontime,[20-21)
RU,EWR,169,2303,BWI,0,2,13,N14542,ontime,[10-11)
RU,EWR,169,3372,BWI,0,2,13,N14542,delayed,[18-19)
RU,EWR,169,2703,BWI,0,2,13,N12530,ontime,[6-7)
RU,EWR,169,2403,BWI,0,2,13,N13990,delayed,[15-16)
CO,EWR,199,806,DCA,0,2,13,N16632,ontime,[7-8)
CO,EWR,199,814,DCA,0,2,13,N14337,delayed,[18-19)
CO,EWR,199,816,DCA,0,2,13,N16632,delayed,[19-20)
CO,EWR,199,808,DCA,0,2,13,N16646,ontime,[12-13)
DH,EWR,213,7299,IAD,0,2,13,N658BR,ontime,[8-9)
DH,EWR,213,7302,IAD,0,2,13,N693BR,ontime,[17-18)
DH,EWR,213,7303,IAD,0,2,13,N693BR,ontime,[12-13)
DH,EWR,213,7304,IAD,0,2,13,N698BR,ontime,[21-22)
DH,EWR,213,7305,IAD,0,2,13,N312UE,ontime,[6-7)
DH,EWR,213,7307,IAD,0,2,13,N308UE,delayed,[17-18)
RU,EWR,213,2367,IAD,0,2,13,N14974,ontime,[12-13)
RU,EWR,213,2855,IAD,0,2,13,N17560,ontime,[6-7)
RU,EWR,213,2156,IAD,0,2,13,N16149,ontime,[14-15)
RU,EWR,213,2497,IAD,0,2,13,N12922,ontime,[16-17)
RU,EWR,199,2216,DCA,0,2,13,N14542,ontime,[13-14)
RU,EWR,213,2385,IAD,0,2,13,N15983,delayed,[19-20)
RU,EWR,199,2261,DCA,0,2,13,N19554,ontime,[15-16)
RU,EWR,199,2761,DCA,0,2,13,N24103,ontime,[6-7)
RU,EWR,199,2181,DCA,0,2,13,N14974,ontime,[16-17)
RU,EWR,199,2582,DCA,0,2,13,N12552,ontime,[8-9)
RU,EWR,199,2879,DCA,0,2,13,N26549,ontime,[20-21)
OH,JFK,184,5935,BWI,0,3,14,N796CA,ontime,[15-16)
DH,JFK,213,6155,DCA,0,3,14,N415FJ,ontime,[16-17)
DH,LGA,229,7208,IAD,0,3,14,N679BR,ontime,[12-13)
DH,LGA,229,7215,IAD,0,3,14,N684BR,ontime,[17-18)
DH,LGA,229,7684,IAD,0,3,14,N673BR,ontime,[21-22)
DH,LGA,229,7790,IAD,0,3,14,N687BR,ontime,[6-7)
DH,LGA,229,7792,IAD,0,3,14,N315UE,ontime,[10-11)
DH,JFK,228,7800,IAD,0,3,14,N642BR,ontime,[8-9)
DH,JFK,228,7806,IAD,0,3,14,N330UE,ontime,[12-13)
DH,JFK,228,7808,IAD,0,3,14,N309UE,ontime,[14-15)
DH,JFK,228,7810,IAD,0,3,14,N332UE,ontime,[16-17)
DH,JFK,228,7812,IAD,0,3,14,N333UE,ontime,[17-18)
DH,JFK,228,7814,IAD,0,3,14,N625BR,ontime,[21-22)
DH,JFK,228,7816,IAD,0,3,14,N315UE,ontime,[16-17)
DL,JFK,213,746,DCA,0,3,14,N987DL,ontime,[14-15)
DL,LGA,214,1740,DCA,0,3,14,N223DZ,ontime,[6-7)
DL,LGA,214,1742,DCA,0,3,14,N224DA,ontime,[7-8)
DL,LGA,214,1744,DCA,0,3,14,N231DN,ontime,[8-9)
DL,LGA,214,1746,DCA,0,3,14,N221DL,ontime,[9-10)
DL,LGA,214,1748,DCA,0,3,14,N223DZ,ontime,[10-11)
DL,LGA,214,1750,DCA,0,3,14,N224DA,delayed,[11-12)
DL,LGA,214,1752,DCA,0,3,14,N231DN,ontime,[12-13)
DL,LGA,214,1754,DCA,0,3,14,N221DL,ontime,[13-14)
DL,LGA,214,1756,DCA,0,3,14,N223DZ,ontime,[14-15)
DL,LGA,214,1758,DCA,0,3,14,N224DA,delayed,[15-16)
DL,LGA,214,1760,DCA,0,3,14,N231DN,ontime,[16-17)
DL,LGA,214,1762,DCA,0,3,14,N221DL,ontime,[17-18)
DL,LGA,214,1764,DCA,0,3,14,N223DZ,ontime,[18-19)
DL,LGA,214,1766,DCA,0,3,14,N224DA,delayed,[19-20)
DL,LGA,214,1768,DCA,0,3,14,N231DN,delayed,[20-21)
MQ,JFK,213,4752,DCA,0,3,14,N813MQ,ontime,[15-16)
MQ,JFK,213,4760,DCA,0,3,14,N843MQ,ontime,[5-6)
MQ,JFK,213,4784,DCA,0,3,14,N728MQ,ontime,[18-19)
MQ,LGA,214,4952,DCA,0,3,14,N707MQ,delayed,[6-7)
MQ,LGA,214,4954,DCA,0,3,14,N734MQ,ontime,[7-8)
MQ,LGA,214,4956,DCA,0,3,14,N721MQ,ontime,[8-9)
MQ,LGA,214,4960,DCA,0,3,14,N707MQ,delayed,[11-12)
MQ,LGA,214,4964,DCA,0,3,14,N724MQ,ontime,[12-13)
MQ,LGA,214,4968,DCA,0,3,14,N728MQ,ontime,[14-15)
MQ,LGA,214,4970,DCA,0,3,14,N723MQ,ontime,[16-17)
MQ,LGA,214,4972,DCA,0,3,14,N724MQ,ontime,[16-17)
MQ,LGA,214,4976,DCA,0,3,14,N726MQ,ontime,[19-20)
UA,LGA,229,846,IAD,0,3,14,N533UA,ontime,[8-9)
US,LGA,214,1479,DCA,0,3,14,N737UW,ontime,[6-7)
US,LGA,214,2160,DCA,0,3,14,N748UW,ontime,[6-7)
US,LGA,214,2162,DCA,0,3,14,N756UW,ontime,[7-8)
US,LGA,214,2164,DCA,0,3,14,N739UW,ontime,[8-9)
US,LGA,214,2166,DCA,0,3,14,N707UW,ontime,[10-11)
US,LGA,214,2168,DCA,0,3,14,N748UW,ontime,[10-11)
US,LGA,214,2170,DCA,0,3,14,N756UW,ontime,[11-12)
US,LGA,214,2172,DCA,0,3,14,N739UW,ontime,[12-13)
US,LGA,214,2174,DCA,0,3,14,N707UW,ontime,[13-14)
US,LGA,214,2176,DCA,0,3,14,N748UW,ontime,[15-16)
US,LGA,214,2178,DCA,0,3,14,N756UW,ontime,[15-16)
US,LGA,214,2180,DCA,0,3,14,N739UW,ontime,[16-17)
US,LGA,214,2182,DCA,0,3,14,N707UW,ontime,[17-18)
US,LGA,214,2184,DCA,0,3,14,N748UW,ontime,[18-19)
US,LGA,214,2186,DCA,0,3,14,N756UW,delayed,[19-20)
US,LGA,214,2188,DCA,0,3,14,N739UW,ontime,[20-21)
RU,EWR,169,2703,BWI,0,3,14,N14542,ontime,[6-7)
RU,EWR,169,2403,BWI,0,3,14,N14570,ontime,[14-15)
RU,EWR,169,3372,BWI,0,3,14,N14974,ontime,[17-18)
RU,EWR,169,2303,BWI,0,3,14,N12921,ontime,[10-11)
CO,EWR,199,808,DCA,0,3,14,N11612,ontime,[12-13)
CO,EWR,199,816,DCA,0,3,14,N14667,ontime,[19-20)
CO,EWR,199,806,DCA,0,3,14,N14667,ontime,[7-8)
CO,EWR,199,814,DCA,0,3,14,N39343,delayed,[17-18)
DH,EWR,213,7299,IAD,0,3,14,N658BR,ontime,[8-9)
DH,EWR,213,7302,IAD,0,3,14,N693BR,ontime,[17-18)
DH,EWR,213,7303,IAD,0,3,14,N693BR,ontime,[12-13)
DH,EWR,213,7304,IAD,0,3,14,N629BR,delayed,[23-24)
DH,EWR,213,7305,IAD,0,3,14,N301UE,ontime,[6-7)
DH,EWR,213,7307,IAD,0,3,14,N324UE,delayed,[15-16)
RU,EWR,213,2855,IAD,0,3,14,N13949,ontime,[6-7)
RU,EWR,213,2497,IAD,0,3,14,N15555,ontime,[17-18)
RU,EWR,199,2582,DCA,0,3,14,N13995,ontime,[8-9)
RU,EWR,199,2216,DCA,0,3,14,N12921,ontime,[13-14)
RU,EWR,199,2761,DCA,0,3,14,N14148,ontime,[6-7)
RU,EWR,213,2156,IAD,0,3,14,N34111,ontime,[14-15)
RU,EWR,199,2181,DCA,0,3,14,N17560,ontime,[16-17)
RU,EWR,213,2385,IAD,0,3,14,N34111,ontime,[18-19)
RU,EWR,213,2367,IAD,0,3,14,N17560,ontime,[12-13)
RU,EWR,199,2261,DCA,0,3,14,N13964,ontime,[15-16)
RU,EWR,199,2879,DCA,0,3,14,N16911,ontime,[21-22)
OH,JFK,184,5935,BWI,0,4,15,N812CA,ontime,[14-15)
DH,JFK,213,6155,DCA,0,4,15,N419FJ,ontime,[16-17)
DH,LGA,229,7208,IAD,0,4,15,N683BR,ontime,[13-14)
DH,LGA,229,7211,IAD,0,4,15,N671BR,delayed,[15-16)
DH,LGA,229,7684,IAD,0,4,15,N686BR,delayed,[21-22)
DH,JFK,228,7800,IAD,0,4,15,N673BR,ontime,[8-9)
DH,JFK,228,7806,IAD,0,4,15,N333UE,ontime,[12-13)
DH,JFK,228,7808,IAD,0,4,15,N311UE,ontime,[15-16)
DH,JFK,228,7810,IAD,0,4,15,N313UE,ontime,[16-17)
DH,JFK,228,7812,IAD,0,4,15,N316UE,ontime,[17-18)
DH,JFK,228,7814,IAD,0,4,15,N680BR,ontime,[21-22)
DH,JFK,228,7816,IAD,0,4,15,N328UE,ontime,[16-17)
DL,JFK,213,746,DCA,0,4,15,N963DL,ontime,[15-16)
DL,LGA,214,1740,DCA,0,4,15,N223DZ,ontime,[6-7)
DL,LGA,214,1742,DCA,0,4,15,N221DL,delayed,[7-8)
DL,LGA,214,1746,DCA,0,4,15,N224DA,ontime,[9-10)
DL,LGA,214,1750,DCA,0,4,15,N221DL,ontime,[11-12)
DL,LGA,214,1754,DCA,0,4,15,N224DA,ontime,[13-14)
DL,LGA,214,1756,DCA,0,4,15,N231DN,ontime,[14-15)
DL,LGA,214,1758,DCA,0,4,15,N221DL,ontime,[15-16)
DL,LGA,214,1760,DCA,0,4,15,N225DL,ontime,[16-17)
DL,LGA,214,1762,DCA,0,4,15,N224DA,ontime,[17-18)
DL,LGA,214,1764,DCA,0,4,15,N241DL,ontime,[18-19)
DL,LGA,214,1766,DCA,0,4,15,N221DL,delayed,[19-20)
DL,LGA,214,1768,DCA,0,4,15,N225DL,delayed,[20-21)
MQ,JFK,213,4752,DCA,0,4,15,N727MQ,ontime,[15-16)
MQ,JFK,213,4760,DCA,0,4,15,N728MQ,ontime,[5-6)
MQ,JFK,213,4784,DCA,0,4,15,N738MQ,ontime,[18-19)
MQ,LGA,214,4954,DCA,0,4,15,N738MQ,delayed,[8-9)
MQ,LGA,214,4960,DCA,0,4,15,N739MQ,ontime,[10-11)
MQ,LGA,214,4964,DCA,0,4,15,N703MQ,delayed,[13-14)
MQ,LGA,214,4966,DCA,0,4,15,N715MQ,ontime,[14-15)
MQ,LGA,214,4968,DCA,0,4,15,N738MQ,ontime,[15-16)
MQ,LGA,214,4970,DCA,0,4,15,N838MQ,delayed,[16-17)
MQ,LGA,214,4972,DCA,0,4,15,N726MQ,delayed,[17-18)
MQ,LGA,214,4976,DCA,0,4,15,N721MQ,delayed,[20-21)
UA,LGA,229,846,IAD,0,4,15,N555UA,delayed,[9-10)
US,LGA,214,1479,DCA,0,4,15,N767UW,delayed,[6-7)
US,LGA,214,2162,DCA,0,4,15,N748UW,ontime,[8-9)
US,LGA,214,2164,DCA,0,4,15,N757UW,delayed,[10-11)
US,LGA,214,2168,DCA,0,4,15,N700UW,ontime,[10-11)
US,LGA,214,2170,DCA,0,4,15,N748UW,ontime,[11-12)
US,LGA,214,2174,DCA,0,4,15,N715UW,ontime,[13-14)
US,LGA,214,2176,DCA,0,4,15,N700UW,ontime,[14-15)
US,LGA,214,2178,DCA,0,4,15,N748UW,ontime,[15-16)
US,LGA,214,2180,DCA,0,4,15,N757UW,ontime,[17-18)
US,LGA,214,2182,DCA,0,4,15,N715UW,ontime,[17-18)
US,LGA,214,2184,DCA,0,4,15,N700UW,delayed,[18-19)
US,LGA,214,2188,DCA,0,4,15,N757UW,delayed,[20-21)
RU,EWR,169,2403,BWI,0,4,15,N12934,ontime,[14-15)
RU,EWR,169,2303,BWI,0,4,15,N11551,delayed,[10-11)
RU,EWR,169,3372,BWI,0,4,15,N17560,delayed,[18-19)
CO,EWR,199,806,DCA,0,4,15,N23657,delayed,[8-9)
CO,EWR,199,816,DCA,0,4,15,N11641,delayed,[19-20)
CO,EWR,199,808,DCA,0,4,15,N17614,ontime,[12-13)
DH,EWR,213,7299,IAD,0,4,15,N675BR,ontime,[8-9)
DH,EWR,213,7303,IAD,0,4,15,N677BR,ontime,[12-13)
DH,EWR,213,7304,IAD,0,4,15,N709BR,ontime,[21-22)
DH,EWR,213,7305,IAD,0,4,15,N332UE,ontime,[6-7)
RU,EWR,199,2761,DCA,0,4,15,N16951,ontime,[6-7)
RU,EWR,213,2385,IAD,0,4,15,N11150,delayed,[19-20)
RU,EWR,213,2855,IAD,0,4,15,N23139,delayed,[6-7)
RU,EWR,213,2692,IAD,0,4,15,N27512,delayed,[13-14)
RU,EWR,199,2181,DCA,0,4,15,N15973,ontime,[16-17)
RU,EWR,199,2261,DCA,0,4,15,N14942,ontime,[15-16)
RU,EWR,213,2156,IAD,0,4,15,N11127,ontime,[15-16)
RU,EWR,199,2879,DCA,0,4,15,N13994,delayed,[21-22)
RU,EWR,199,2582,DCA,0,4,15,N15555,delayed,[9-10)
RU,EWR,199,2216,DCA,0,4,15,N11551,ontime,[13-14)
OH,JFK,184,5935,BWI,0,5,16,N924CA,ontime,[14-15)
DH,JFK,213,6155,DCA,0,5,16,N423FJ,ontime,[16-17)
DH,LGA,229,7211,IAD,0,5,16,N636BR,delayed,[15-16)
DH,LGA,229,7215,IAD,0,5,16,N636BR,delayed,[19-20)
DH,LGA,229,7684,IAD,0,5,16,N694BR,ontime,[21-22)
DH,LGA,229,7790,IAD,0,5,16,N659BR,ontime,[6-7)
DH,JFK,228,7800,IAD,0,5,16,N684BR,ontime,[8-9)
DH,JFK,228,7806,IAD,0,5,16,N662BR,ontime,[12-13)
DH,JFK,228,7808,IAD,0,5,16,N307UE,ontime,[14-15)
DH,JFK,228,7810,IAD,0,5,16,N311UE,ontime,[16-17)
DH,JFK,228,7812,IAD,0,5,16,N312UE,ontime,[17-18)
DH,JFK,228,7814,IAD,0,5,16,N624BR,ontime,[21-22)
DH,JFK,228,7816,IAD,0,5,16,N308UE,ontime,[16-17)
DL,JFK,213,746,DCA,0,5,16,N902DE,delayed,[15-16)
DL,LGA,214,1740,DCA,0,5,16,N241DL,ontime,[6-7)
DL,LGA,214,1742,DCA,0,5,16,N224DA,ontime,[7-8)
DL,LGA,214,1744,DCA,0,5,16,N225DL,delayed,[8-9)
DL,LGA,214,1746,DCA,0,5,16,N221DL,ontime,[9-10)
DL,LGA,214,1748,DCA,0,5,16,N232DZ,delayed,[10-11)
DL,LGA,214,1750,DCA,0,5,16,N224DA,ontime,[11-12)
DL,LGA,214,1752,DCA,0,5,16,N225DL,ontime,[12-13)
DL,LGA,214,1754,DCA,0,5,16,N221DL,ontime,[13-14)
DL,LGA,214,1756,DCA,0,5,16,N232DZ,ontime,[14-15)
DL,LGA,214,1758,DCA,0,5,16,N224DA,ontime,[15-16)
DL,LGA,214,1760,DCA,0,5,16,N225DL,ontime,[16-17)
DL,LGA,214,1762,DCA,0,5,16,N221DL,ontime,[17-18)
DL,LGA,214,1764,DCA,0,5,16,N232DZ,ontime,[18-19)
DL,LGA,214,1766,DCA,0,5,16,N224DA,ontime,[19-20)
DL,LGA,214,1768,DCA,0,5,16,N225DL,ontime,[20-21)
MQ,JFK,213,4752,DCA,0,5,16,N720MQ,ontime,[15-16)
MQ,JFK,213,4760,DCA,0,5,16,N710MQ,ontime,[5-6)
MQ,JFK,213,4784,DCA,0,5,16,N721MQ,delayed,[20-21)
MQ,LGA,214,4954,DCA,0,5,16,N805MQ,delayed,[7-8)
MQ,LGA,214,4956,DCA,0,5,16,N707MQ,delayed,[8-9)
MQ,LGA,214,4960,DCA,0,5,16,N737MQ,delayed,[12-13)
MQ,LGA,214,4964,DCA,0,5,16,N732MQ,delayed,[13-14)
MQ,LGA,214,4966,DCA,0,5,16,N736MQ,delayed,[14-15)
MQ,LGA,214,4970,DCA,0,5,16,N704MQ,delayed,[17-18)
MQ,LGA,214,4972,DCA,0,5,16,N727MQ,delayed,[17-18)
MQ,LGA,214,4976,DCA,0,5,16,N737MQ,delayed,[20-21)
UA,LGA,229,846,IAD,0,5,16,N513UA,delayed,[9-10)
US,LGA,214,1479,DCA,0,5,16,N724UW,ontime,[6-7)
US,LGA,214,2160,DCA,0,5,16,N723UW,ontime,[6-7)
US,LGA,214,2162,DCA,0,5,16,N745UW,ontime,[7-8)
US,LGA,214,2164,DCA,0,5,16,N748UW,delayed,[8-9)
US,LGA,214,2166,DCA,0,5,16,N716UW,ontime,[9-10)
US,LGA,214,2168,DCA,0,5,16,N723UW,ontime,[10-11)
US,LGA,214,2170,DCA,0,5,16,N745UW,ontime,[11-12)
